City,Date,PM2_5,PM10,SO2,NOx,NH3,CO,O3,AQI,AQI_Bucket
Delhi,2018-05-10,93.45,215.34,12.02,68.21,53.84,2.41,57.78,218.0,Poor
Delhi,2015-09-11,67.35,181.99,10.98,56.83,34.81,1.13,68.81,218.0,Poor
Delhi,2016-03-07,98.61,167.78,20.44,84.84,54.88,1.28,82.97,218.0,Poor
Delhi,2018-03-22,83.4,176.02,17.14,41.53,42.95,1.0,45.99,226.0,Poor
Delhi,2020-03-03,86.26,188.73,15.48,71.98,37.02,1.22,32.39,226.0,Poor
Delhi,2015-06-23,101.99,152.18,7.9,67.45,51.94,1.41,77.04,226.0,Poor
Delhi,2015-03-02,53.71,60.15,3.21,20.48,19.11,10.19,22.08,226.0,Poor
Delhi,2015-09-12,87.55,178.57,10.51,67.44,46.05,1.22,69.36,226.0,Poor
Delhi,2019-05-30,85.21,246.05,21.99,97.8,33.5,1.75,49.58,226.0,Poor
Delhi,2015-06-15,106.11,206.42,6.3,73.34,60.68,1.62,86.86,234.0,Poor
Delhi,2019-06-30,65.24,270.03,12.82,39.12,25.87,1.04,44.4,234.0,Poor
Delhi,2015-07-09,65.95,128.93,7.86,152.12,48.61,1.4,42.58,234.0,Poor
Delhi,2018-08-05,63.57,246.89,9.86,29.73,33.84,0.71,25.4,234.0,Poor
Delhi,2018-03-30,96.45,241.13,15.95,58.22,37.57,1.11,58.75,234.0,Poor
Delhi,2015-04-28,81.37,141.25,13.97,43.91,29.46,4.67,70.42,234.0,Poor
Delhi,2017-03-30,69.44,204.22,23.72,46.32,57.35,0.37,14.88,234.0,Poor
Delhi,2015-04-05,78.61,145.1,16.72,39.45,32.3,7.97,40.79,234.0,Poor
Delhi,2016-10-02,81.87,199.61,16.28,70.18,35.58,1.13,75.58,234.0,Poor
Delhi,2019-03-20,89.82,237.61,21.42,64.3,36.5,1.35,40.41,234.0,Poor
Delhi,2016-06-18,79.17,142.57,8.64,35.75,33.32,1.94,68.32,234.0,Poor
Delhi,2018-04-19,89.49,282.24,16.76,62.47,35.35,1.19,53.3,242.0,Poor
Delhi,2017-04-26,72.31,189.5,29.27,57.76,34.01,0.63,38.6,242.0,Poor
Delhi,2016-03-19,103.73,194.95,30.74,131.48,38.99,2.2,56.49,242.0,Poor
Delhi,2018-04-24,108.64,274.05,17.01,61.05,32.19,1.28,59.45,242.0,Poor
Delhi,2019-10-20,98.05,203.14,10.64,53.46,33.32,1.26,33.47,242.0,Poor
Delhi,2015-07-04,88.75,212.16,7.24,45.93,61.61,0.98,56.61,250.0,Poor
Delhi,2015-10-13,97.67,189.31,11.84,64.57,35.14,1.89,73.28,260.0,Poor
Delhi,2018-05-25,83.88,249.82,12.73,63.04,36.45,1.31,48.95,260.0,Poor
Delhi,2016-09-05,45.37,246.81,9.87,72.7,19.68,1.17,57.01,260.0,Poor
Delhi,2019-04-04,119.71,270.77,29.11,81.06,37.04,1.8,60.25,260.0,Poor
Delhi,2018-05-28,117.56,290.96,15.54,57.51,48.36,1.33,59.11,276.0,Poor
Delhi,2016-03-10,129.9,240.67,26.69,100.31,37.73,1.57,92.04,276.0,Poor
Delhi,2017-12-14,126.67,189.9,11.18,2.33,46.26,1.31,42.19,276.0,Poor
Delhi,2015-11-06,153.33,260.04,20.9,86.38,46.52,2.56,69.95,276.0,Poor
Delhi,2018-05-11,132.39,315.8,16.58,75.54,51.67,2.73,65.24,292.0,Poor
Delhi,2020-02-18,125.53,238.91,23.01,67.21,37.01,1.39,42.7,292.0,Poor
Delhi,2015-01-26,129.34,137.86,6.78,29.48,60.96,10.19,18.18,292.0,Poor
Delhi,2015-10-22,116.98,213.49,13.27,54.18,22.53,2.6,48.74,292.0,Poor
Delhi,2017-12-15,127.57,194.15,9.69,3.26,42.56,1.28,38.04,292.0,Poor
Delhi,2018-11-17,135.21,255.42,14.37,61.7,40.93,1.6,36.97,292.0,Poor
Delhi,2016-02-02,135.31,242.87,19.08,86.07,32.1,1.14,94.8,292.0,Poor
Delhi,2017-03-26,118.34,247.77,14.85,42.21,53.05,0.31,23.14,292.0,Poor
Delhi,2015-08-29,68.53,260.48,11.11,91.78,31.16,1.09,65.56,292.0,Poor
Delhi,2016-04-22,113.75,208.42,25.63,46.72,20.0,0.93,110.09,292.0,Poor
Delhi,2015-12-17,152.24,232.80922877846785,19.41,71.32,59.43,1.89,29.89,308.0,Very Poor
Delhi,2015-04-08,95.34,120.2,17.99,37.7,24.84,9.28,61.68,308.0,Very Poor
Delhi,2018-02-06,143.29,274.72,14.94,67.62,44.96,1.21,41.11,324.0,Very Poor
Delhi,2015-01-24,164.98,200.02,8.89,25.49,38.77,9.39,9.35,324.0,Very Poor
Delhi,2015-03-01,71.83,98.89,10.99,19.55,12.44,11.62,22.51,324.0,Very Poor
Delhi,2017-06-02,123.44,354.35,24.75,58.97,60.86,1.08,45.77,324.0,Very Poor
Delhi,2015-03-25,107.26,201.08,11.82,42.98,27.92,11.69,45.78,340.0,Very Poor
Delhi,2019-12-26,196.97,299.85,6.99,41.2,51.83,1.17,25.73,340.0,Very Poor
Delhi,2017-01-26,135.87,166.57,22.04,27.1,48.42,0.32,34.78,340.0,Very Poor
Delhi,2017-11-23,175.56,251.23,18.32,70.15,40.03,1.55,54.34,340.0,Very Poor
Delhi,2015-02-25,148.19,169.57,5.94,34.14,34.91,14.13,31.57,340.0,Very Poor
Delhi,2015-01-20,165.63,257.04,4.11,37.68,146.31,8.03,22.69,340.0,Very Poor
Delhi,2018-11-19,179.79,319.12,16.32,47.93,48.41,1.56,51.15,340.0,Very Poor
Delhi,2017-10-30,196.37,308.22,23.68,64.94,52.67,1.47,88.38,340.0,Very Poor
Delhi,2019-01-08,156.26,242.02,14.67,54.76,49.69,1.31,27.37,340.0,Very Poor
Delhi,2015-10-31,245.97,274.06,17.66,58.72,35.77,1.74,42.32,340.0,Very Poor
Delhi,2015-01-15,166.19,283.93,6.94,79.73,124.64,10.81,43.25,340.0,Very Poor
Delhi,2015-10-16,148.29,301.61,11.98,105.17,33.05,2.07,84.74,356.0,Very Poor
Delhi,2017-12-02,208.87,324.46,20.17,102.69,92.4,2.1,36.62,356.0,Very Poor
Delhi,2018-10-25,168.82,368.33,22.51,120.26,45.37,2.35,62.29,356.0,Very Poor
Delhi,2015-01-16,174.98,309.99,4.69,70.6,136.4,11.46,34.7,356.0,Very Poor
Delhi,2016-01-13,248.59,399.59,16.73,95.74,68.5,1.62,95.93,356.0,Very Poor
Delhi,2018-12-03,178.87,356.2,16.52,144.74,47.02,2.74,38.44,356.0,Very Poor
Delhi,2018-11-23,187.85,331.22,16.39,102.45,45.84,2.04,40.01,356.0,Very Poor
Delhi,2015-05-03,121.94,334.02,19.43,100.84,35.46,11.95,41.71,372.0,Very Poor
Delhi,2019-12-27,240.07,371.45,7.88,54.95,52.64,1.39,27.55,372.0,Very Poor
Delhi,2017-12-26,224.42,326.11,22.1,6.18,62.83,1.57,38.93,372.0,Very Poor
Delhi,2019-02-13,198.26,336.99,18.61,96.09,47.95,1.94,43.36,372.0,Very Poor
Delhi,2017-11-30,219.84,344.17,16.83,108.26,77.53,2.11,44.4,388.0,Very Poor
Delhi,2015-11-05,161.78,234.94,21.21,97.34,45.99,1.76,75.71,388.0,Very Poor
Delhi,2015-10-17,90.66,137.89,7.56,55.07,6.78,1.62,44.21,388.0,Very Poor
Delhi,2015-10-08,148.44,291.66,12.13,80.91,29.59,1.96,66.62,388.0,Very Poor
Delhi,2015-05-11,97.57,336.82,15.11,48.43,36.11,8.79,87.93,388.0,Very Poor
Delhi,2017-10-21,213.12,317.52,20.55,49.3,50.8,1.46,34.52,404.0,Severe
Delhi,2016-01-11,227.13,411.6,23.98,179.86,68.11,2.88,140.72,404.0,Severe
Delhi,2016-11-14,194.2,266.97,22.7,63.27,49.95,0.91,63.1,404.0,Severe
Delhi,2019-12-08,239.98,355.16,13.69,137.04,58.01,2.88,32.51,404.0,Severe
Delhi,2017-12-05,230.56,358.86,18.29,104.85,71.16,2.41,50.69,404.0,Severe
Delhi,2018-12-29,248.12,399.14,16.49,102.0,51.53,1.96,39.29,420.0,Severe
Delhi,2015-11-02,232.4,361.0,31.66,115.98,42.75,2.05,136.67,420.0,Severe
Delhi,2019-10-30,279.32,454.35,13.81,113.63,52.82,2.67,34.86,452.0,Severe
Delhi,2019-12-20,316.09,449.06,9.92,66.4,58.04,2.16,29.05,452.0,Severe
Delhi,2018-11-08,420.3,509.73,26.52,106.68,44.2,2.45,38.35,452.0,Severe
Delhi,2018-12-22,326.79,502.83,18.47,117.64,60.21,2.59,44.98,468.0,Severe
Delhi,2017-05-07,220.77,376.33,45.39,91.72,41.82,2.08,42.33,468.0,Severe
Delhi,2018-12-30,336.42,503.99,19.91,157.78,57.55,2.94,42.87,484.0,Severe
Delhi,2016-10-31,434.92,521.21,71.56,174.25,95.27,2.36,153.52,520.0,Severe
Delhi,2017-02-26,328.23,198.09,17.55,38.8,40.72,0.41,31.79,520.0,Severe
Delhi,2015-06-24,126.07,214.45,8.09,86.44,62.47,1.37,83.13,261.0,Poor
Delhi,2016-04-05,97.83,174.11,18.86,26.39,24.26,1.38,28.8,261.0,Poor
Delhi,2018-02-17,127.8,244.27,15.01,60.9,49.73,1.27,44.13,277.0,Poor
Delhi,2019-02-10,143.31,255.47,16.41,69.38,33.83,1.36,33.03,277.0,Poor
Delhi,2018-02-03,115.05,239.61,14.2,64.81,46.26,1.29,52.29,277.0,Poor
Delhi,2020-02-06,118.57,205.43,12.08,60.54,36.16,1.18,33.75,277.0,Poor
Delhi,2015-04-12,75.35,91.73,13.08,40.75,28.79,7.73,49.21,293.0,Poor
Delhi,2018-03-28,117.78,280.25,16.27,79.52,37.48,1.74,57.85,293.0,Poor
Delhi,2018-02-01,157.33,298.58,18.67,67.65,46.95,1.62,60.7,293.0,Poor
Delhi,2015-04-09,63.57,148.17,10.48,41.13,30.04,6.57,35.18,293.0,Poor
Delhi,2018-03-01,120.71,256.86,14.9,79.9,49.29,1.43,40.69,293.0,Poor
Delhi,2016-02-26,129.66,236.27,21.44,101.86,27.19,1.63,115.84,293.0,Poor
Delhi,2015-06-10,63.77,166.31,5.91,34.21,43.33,2.58,56.84,309.0,Very Poor
Delhi,2020-01-11,151.1,245.62,11.65,69.66,40.97,1.54,30.98,309.0,Very Poor
Delhi,2017-11-18,143.51,202.59,13.3,50.62,38.55,1.16,37.68,309.0,Very Poor
Delhi,2017-12-24,203.18,301.71,23.73,9.75,73.83,1.74,59.85,309.0,Very Poor
Delhi,2018-10-16,139.18,342.5,19.19,100.51,43.63,2.2,54.38,309.0,Very Poor
Delhi,2017-02-17,112.02,330.9,19.33,52.64,53.4,0.71,32.42,309.0,Very Poor
Delhi,2016-05-04,103.08,297.94,26.13,72.09,49.53,1.44,91.18,309.0,Very Poor
Delhi,2017-03-25,168.23,254.71,15.18,45.26,59.37,0.31,22.26,309.0,Very Poor
Delhi,2015-04-01,112.86,167.6,19.48,45.12,36.05,10.15,38.45,309.0,Very Poor
Delhi,2015-01-05,146.6,219.13,3.33,38.25,122.88,9.2,23.2,325.0,Very Poor
Delhi,2016-03-25,137.99,217.03,32.84,112.34,44.01,2.1,142.38,325.0,Very Poor
Delhi,2018-10-21,141.15,294.36,20.59,71.3,38.07,1.52,42.61,325.0,Very Poor
Delhi,2016-05-15,128.85,379.8,18.7,64.22,46.77,1.83,56.63,325.0,Very Poor
Delhi,2016-03-24,156.01,228.19,24.44,138.71,39.36,2.18,169.36,341.0,Very Poor
Delhi,2015-02-13,167.01,328.43,7.77,55.13,83.96,11.26,27.62,341.0,Very Poor
Delhi,2017-11-21,178.08,253.38,15.02,75.18,40.58,1.52,57.13,341.0,Very Poor
Delhi,2017-04-01,105.71,291.02,20.05,63.72,68.33,0.52,22.94,341.0,Very Poor
Delhi,2019-02-12,208.64,357.36,19.93,101.01,46.24,2.09,43.29,357.0,Very Poor
Delhi,2017-10-25,203.03,326.46,23.77,57.55,55.14,1.01,106.16,357.0,Very Poor
Delhi,2017-04-21,130.13,409.7,30.82,32.82,54.57,0.54,56.86,357.0,Very Poor
Delhi,2017-11-16,191.57,278.95,22.89,82.34,50.06,1.55,62.01,357.0,Very Poor
Delhi,2016-06-13,96.72,332.91,10.14,56.84,34.24,3.24,98.09,357.0,Very Poor
Delhi,2017-06-03,122.2,362.94,23.23,71.01,62.41,1.1,42.56,357.0,Very Poor
Delhi,2018-01-09,233.1,355.21,21.82,10.36,58.65,1.54,66.79,373.0,Very Poor
Delhi,2017-05-14,121.76,334.51,44.98,58.22,32.57,0.89,41.08,373.0,Very Poor
Delhi,2017-01-03,255.33,390.67,25.33,53.89,58.97,1.28,42.9,373.0,Very Poor
Delhi,2019-05-08,143.34,415.23,25.84,100.34,35.57,2.0,47.34,389.0,Very Poor
Delhi,2017-12-10,230.34,341.87,25.97,16.38,77.11,2.18,90.07,389.0,Very Poor
Delhi,2018-12-09,226.35,388.23,18.08,127.78,50.23,2.67,39.85,389.0,Very Poor
Delhi,2019-12-05,271.99,416.79,14.48,148.59,55.2,2.95,42.41,389.0,Very Poor
Delhi,2016-12-05,204.6,417.29,23.92,39.67,27.41,1.55,31.6,389.0,Very Poor
Delhi,2018-01-03,217.01,336.87,10.28,2.87,50.81,1.29,54.94,405.0,Severe
Delhi,2018-12-26,241.0,366.1,15.37,89.51,50.38,1.99,39.09,405.0,Severe
Delhi,2016-10-12,114.3,309.88,20.1,123.85,31.55,1.05,93.47,405.0,Severe
Delhi,2015-11-12,258.48,398.16,28.58,81.68,47.57,1.84,75.26,421.0,Severe
Delhi,2017-05-23,118.43,326.02,37.55,38.66,56.89,0.89,39.59,421.0,Severe
Delhi,2017-12-30,273.56,401.15,21.01,15.32,75.04,1.96,61.73,421.0,Severe
Delhi,2016-01-31,242.05,291.16,12.4,61.75,53.86,1.77,75.74,437.0,Severe
Delhi,2018-11-12,271.7,464.28,17.4,101.5,58.85,2.85,53.37,437.0,Severe
Delhi,2016-12-17,229.35,450.31,21.22,45.05,52.64,1.16,33.35,437.0,Severe
Delhi,2019-01-18,237.22,364.61,14.7,88.33,48.6,2.06,30.35,437.0,Severe
Delhi,2015-12-08,283.59,478.19,23.41,204.44,90.35,3.33,139.79,437.0,Severe
Delhi,2018-06-13,261.77,743.98,6.91,30.62,32.58,0.77,27.45,453.0,Severe
Delhi,2016-11-13,228.16,388.97,51.78,54.67,67.76,1.24,66.96,469.0,Severe
Delhi,2016-01-23,294.3,480.0,16.81,130.91,67.05,2.13,147.56,469.0,Severe
Delhi,2020-01-02,327.04,439.31,19.95,143.71,58.26,3.32,36.5,485.0,Severe
Delhi,2019-01-02,331.2,515.72,18.27,133.85,63.63,2.78,43.3,501.0,Severe
Delhi,2016-01-29,311.08,498.38,29.99,139.36,74.39,2.54,175.04,501.0,Severe
Delhi,2016-10-30,355.77,528.41,40.23,142.64,89.56,2.28,257.73,522.0,Severe
Delhi,2018-06-14,225.49,761.91,7.22,29.01,27.3,0.72,43.38,522.0,Severe
Delhi,2016-10-29,350.39,516.59,54.38,167.24,79.24,2.65,139.22,554.0,Severe
Delhi,2019-03-23,55.62,138.56,17.52,27.32,26.54,0.89,52.24,131.0,Moderate
Delhi,2019-07-09,42.56,128.6,9.52,26.68,32.19,1.11,25.75,131.0,Moderate
Delhi,2020-03-14,39.41,85.26,11.59,32.7,34.29,0.76,29.17,131.0,Moderate
Delhi,2019-06-25,53.65,119.98,11.91,29.27,28.87,1.07,54.02,131.0,Moderate
Delhi,2017-09-26,66.12,114.15,7.13,18.35,34.54,0.6,30.45,131.0,Moderate
Delhi,2017-10-01,68.47,120.56,3.46,14.66,50.15,0.46,32.9,131.0,Moderate
Delhi,2019-09-03,70.64,143.56,8.95,32.78,36.34,1.21,32.5,131.0,Moderate
Delhi,2020-05-06,58.44,169.61,15.78,25.58,29.53,0.89,53.95,139.0,Moderate
Delhi,2019-09-10,64.48,144.47,9.49,34.48,29.2,1.07,40.53,139.0,Moderate
Delhi,2018-07-06,57.12,163.19,10.27,35.28,48.7,0.94,40.01,147.0,Moderate
Delhi,2020-06-14,71.08,150.28,13.57,22.01,40.0,1.04,38.86,147.0,Moderate
Delhi,2018-07-07,61.93,158.13,10.4,28.17,51.84,0.9,53.82,155.0,Moderate
Delhi,2015-07-23,34.02,81.25,16.71,116.55,33.95,2.42,49.72,155.0,Moderate
Delhi,2020-01-24,79.83,151.81,10.73,45.88,34.23,0.99,30.53,155.0,Moderate
Delhi,2016-07-29,56.16,76.89,9.87,82.68,41.18,1.76,70.34,155.0,Moderate
Delhi,2018-09-21,46.73,112.51,12.74,24.32,28.6,0.75,30.31,155.0,Moderate
Delhi,2018-08-01,55.77,195.09,9.71,32.34,38.58,0.94,29.94,155.0,Moderate
Delhi,2018-10-12,67.93,172.04,16.06,47.82,25.13,1.13,42.01,163.0,Moderate
Delhi,2016-07-23,42.09,80.14,7.23,28.63,35.77,0.84,51.32,163.0,Moderate
Delhi,2019-05-27,64.66,172.68,18.9,53.14,28.45,1.28,53.59,163.0,Moderate
Delhi,2016-07-26,54.5,95.08,8.2,50.72,48.6,1.08,52.3,163.0,Moderate
Delhi,2016-07-13,71.53,79.1,8.23,57.77,43.92,1.82,50.01,163.0,Moderate
Delhi,2019-04-15,54.84,187.59,22.2,50.81,29.21,1.28,42.3,163.0,Moderate
Delhi,2018-03-23,64.2,151.45,12.75,42.49,34.91,0.89,46.6,171.0,Moderate
Delhi,2018-04-11,48.61,125.53,11.21,41.68,39.88,0.99,46.34,179.0,Moderate
Delhi,2019-12-14,78.59,128.36,9.04,43.17,38.62,1.18,22.94,179.0,Moderate
Delhi,2018-03-11,88.3,183.74,15.41,55.86,39.62,1.08,46.28,179.0,Moderate
Delhi,2015-09-20,64.38,141.89,9.27,62.49,39.93,1.1,58.49,179.0,Moderate
Delhi,2018-06-18,61.06,166.71,7.71,31.17,33.27,0.77,46.41,179.0,Moderate
Delhi,2016-05-30,56.87,101.24,11.3,64.65,39.34,1.39,73.43,187.0,Moderate
Delhi,2016-06-28,80.89,96.05,9.77,49.02,35.05,3.0,55.61,187.0,Moderate
Delhi,2016-06-22,75.14,99.89,7.88,37.74,31.53,3.73,51.74,187.0,Moderate
Delhi,2015-09-30,61.08,155.26,9.59,53.3,21.93,1.1,52.91,187.0,Moderate
Delhi,2019-07-01,57.27,189.32,12.22,27.68,26.07,0.94,58.0,195.0,Moderate
Delhi,2017-12-17,95.58,163.65,12.68,2.44,35.36,1.2,36.4,195.0,Moderate
Delhi,2016-07-25,76.29,163.57,7.93,73.04,45.77,1.32,62.62,195.0,Moderate
Delhi,2020-01-30,91.56,168.43,10.06,50.9,36.77,1.08,24.23,195.0,Moderate
Delhi,2018-03-26,85.9,198.67,16.28,51.42,36.49,1.06,52.72,203.0,Poor
Delhi,2017-01-27,74.92,80.21,18.11,31.15,31.84,0.35,36.05,203.0,Poor
Delhi,2020-01-31,92.04,170.33,9.9,53.46,34.03,1.1,24.36,203.0,Poor
Delhi,2017-10-12,106.85,186.91,7.65,12.39,44.32,0.33,35.14,211.0,Poor
Delhi,2017-04-06,62.44,252.48,17.21,39.78,59.04,0.3,30.66,211.0,Poor
Delhi,2016-03-28,81.46,110.31,25.75,67.76,27.83,1.04,77.27,219.0,Poor
Delhi,2016-08-18,55.55,132.65,9.22,65.74,30.91,1.23,72.82,219.0,Poor
Delhi,2018-10-11,70.42,208.39,14.54,33.12,33.16,1.02,37.04,219.0,Poor
Delhi,2015-06-28,79.84,214.78,7.53,92.99,41.99,1.13,58.34,219.0,Poor
Delhi,2019-03-02,109.6,182.54,17.96,70.66,36.48,1.36,25.07,227.0,Poor
Delhi,2015-09-16,91.18,190.99,9.27,42.94,49.72,1.15,69.61,235.0,Poor
Delhi,2019-10-12,103.45,209.42,11.26,53.06,33.54,1.44,44.45,235.0,Poor
Delhi,2016-04-12,74.03,201.81,17.85,48.38,23.32,0.71,58.47,235.0,Poor
Delhi,2019-10-22,93.51,213.26,11.7,57.98,29.84,1.37,39.48,243.0,Poor
Delhi,2018-05-07,111.95,302.1,16.31,76.02,45.99,2.2,57.48,243.0,Poor
Delhi,2019-07-14,63.16,280.99,9.85,24.71,26.67,0.95,32.77,243.0,Poor
Delhi,2017-04-28,109.36,271.94,39.58,52.75,33.57,0.86,33.66,243.0,Poor
Delhi,2017-03-07,112.41,307.78,30.7,58.96,43.71,0.89,34.43,243.0,Poor
Delhi,2019-10-11,98.07,203.36,11.02,53.08,31.79,1.37,47.07,243.0,Poor
Delhi,2019-11-19,126.92,218.13,12.05,77.11,33.12,1.6,31.56,251.0,Poor
Delhi,2020-01-25,136.72,240.57,12.36,84.2,41.37,1.48,26.8,251.0,Poor
Delhi,2018-11-15,98.53,175.95,15.03,51.99,49.76,1.29,32.95,251.0,Poor
Delhi,2019-04-25,86.41,274.39,17.67,30.31,40.86,1.31,65.26,251.0,Poor
Delhi,2015-10-29,95.72,183.08,24.29,77.86,25.55,1.89,73.26,262.0,Poor
Delhi,2015-02-05,131.76,127.42,4.85,47.4,51.24,8.18,21.7,262.0,Poor
Delhi,2020-01-18,125.3,198.24,9.65,60.8,39.56,1.32,19.93,262.0,Poor
Delhi,2016-05-05,65.02,173.86,18.35,53.02,44.78,1.14,79.9,262.0,Poor
Delhi,2018-03-08,139.88,283.57,16.98,82.26,43.35,1.84,57.76,262.0,Poor
Delhi,2016-04-10,107.81,154.18,35.24,82.5,33.72,1.77,31.6,262.0,Poor
Delhi,2016-09-04,57.64,269.42,9.05,68.02,22.02,0.91,56.8,262.0,Poor
Delhi,2016-06-10,75.75,239.74,18.14,71.2,30.18,3.84,92.8,262.0,Poor
Delhi,2015-04-07,66.09,95.81,8.34,30.04,29.78,7.29,43.23,262.0,Poor
Delhi,2017-03-27,156.38,218.98,17.55,40.77,52.56,0.33,23.49,278.0,Poor
Delhi,2019-02-18,109.11,215.05,16.78,56.8,33.82,1.18,33.69,278.0,Poor
Delhi,2018-01-16,133.56,231.04,19.06,3.92,43.23,1.36,54.0,278.0,Poor
Delhi,2016-04-02,118.44,232.80922877846785,16.35,30.66,41.997150000000012,1.88,29.38,294.0,Poor
Delhi,2019-07-12,76.35,363.7,8.96,27.19,33.13,1.05,28.38,294.0,Poor
Delhi,2017-05-19,139.1,329.12,41.31,38.72,27.59,0.71,45.33,294.0,Poor
Delhi,2019-05-07,128.78,378.89,22.77,103.77,35.25,1.98,40.32,310.0,Very Poor
Delhi,2016-06-25,67.12,175.26,10.87,51.52,43.4,1.09,79.26,310.0,Very Poor
Delhi,2017-10-16,152.61,213.98,23.09,40.14,51.88,1.02,30.49,310.0,Very Poor
Delhi,2016-02-18,148.75,217.16,26.28,115.01,54.55,1.41,90.48,310.0,Very Poor
Delhi,2016-05-13,99.88,250.51,16.54,80.62,56.26,1.1,95.52,310.0,Very Poor
Delhi,2018-01-21,153.61,274.5,16.91,63.87,63.25,1.51,41.49,310.0,Very Poor
Delhi,2017-11-03,168.16,239.73,15.29,60.96,53.2,1.31,62.16,310.0,Very Poor
Delhi,2015-12-26,158.69,331.93,21.02,109.95,69.77,10.3,88.64,310.0,Very Poor
Delhi,2015-02-28,105.86,169.28,12.48,25.3,16.49,11.8,41.38,310.0,Very Poor
Delhi,2017-10-18,152.16,204.03,27.42,55.52,44.57,1.05,35.86,310.0,Very Poor
Delhi,2017-02-21,106.92,303.47,19.57,60.22,66.01,0.7,33.71,310.0,Very Poor
Delhi,2020-02-09,151.43,247.62,14.64,60.36,40.04,1.29,36.29,310.0,Very Poor
Delhi,2015-12-22,204.72,391.9,23.64,180.15,163.07,11.45,57.16,326.0,Very Poor
Delhi,2016-02-27,144.98,245.96,24.43,102.02,36.93,1.78,117.3,342.0,Very Poor
Delhi,2015-02-12,177.98,394.97,9.2,58.19,69.47,13.75,25.58,342.0,Very Poor
Delhi,2016-04-30,142.64,232.80922877846785,13.83,56.14,16.95,1.82,59.71,342.0,Very Poor
Delhi,2019-01-30,206.14,334.21,24.75,89.54,42.99,1.76,35.84,342.0,Very Poor
Delhi,2017-03-19,120.43,350.42,22.89,41.4,43.17,0.81,31.83,342.0,Very Poor
Delhi,2017-01-18,218.63,268.67,20.52,38.35,31.97,0.7,34.21,358.0,Very Poor
Delhi,2017-01-31,214.23,316.16,22.81,73.16,54.92,0.79,35.58,358.0,Very Poor
Delhi,2015-02-16,152.62,310.74,6.79,49.67,74.74,11.55,34.36,358.0,Very Poor
Delhi,2015-02-01,211.59,371.05,9.9,93.17,96.69,13.08,23.28,358.0,Very Poor
Delhi,2015-03-26,109.78,217.9,9.3,44.26,28.0,12.67,40.0,358.0,Very Poor
Delhi,2015-10-25,147.65,281.8,13.81,81.78,28.26,1.78,65.83,374.0,Very Poor
Delhi,2018-12-05,181.62,345.32,15.89,142.92,49.26,2.59,32.33,374.0,Very Poor
Delhi,2017-01-06,194.12,278.62,20.52,37.59,58.18,0.9,44.04,390.0,Very Poor
Delhi,2016-12-16,200.78,443.63,23.5,53.52,42.38,1.45,33.68,390.0,Very Poor
Delhi,2016-04-28,161.23,354.17,35.7,126.06,37.83,2.08,117.59,390.0,Very Poor
Delhi,2017-03-22,120.88,405.64,28.88,31.85,49.03,0.58,20.88,390.0,Very Poor
Delhi,2019-05-09,137.2,414.7,23.46,57.35,30.33,1.52,50.71,390.0,Very Poor
Delhi,2015-04-19,125.53,308.82,18.02,87.58,34.39,8.84,65.08,406.0,Severe
Delhi,2017-12-11,218.87,338.45,24.39,13.13,86.87,2.28,66.07,406.0,Severe
Delhi,2018-12-21,252.2,403.18,15.9,103.06,57.91,2.22,38.38,422.0,Severe
Delhi,2016-12-08,238.21,374.88,22.2,52.25,36.31,1.53,36.02,422.0,Severe
Delhi,2018-10-31,225.17,405.94,18.11,122.87,55.85,2.91,47.05,422.0,Severe
Delhi,2016-11-20,323.74,350.18,27.23,39.98,80.15,1.52,53.69,438.0,Severe
Delhi,2019-11-16,174.03,293.0,12.89,45.36,35.82,1.34,31.94,438.0,Severe
Delhi,2016-10-18,161.49,352.64,22.25,118.3,39.9,1.6,101.0,438.0,Severe
Delhi,2017-02-03,194.99,427.02,19.98,66.62,62.33,1.26,39.02,438.0,Severe
Delhi,2015-01-02,186.18,269.55,6.65,88.14,31.83,9.54,29.97,454.0,Severe
Delhi,2018-11-13,265.06,441.43,18.72,111.18,62.24,2.74,37.8,454.0,Severe
Delhi,2016-10-24,164.51,367.17,21.68,99.44,37.79,1.42,109.22,454.0,Severe
Delhi,2018-11-11,256.68,425.12,16.2,113.81,55.03,2.89,51.68,454.0,Severe
Delhi,2015-11-13,291.66,469.38,21.15,84.27,50.58,1.75,101.14,454.0,Severe
Delhi,2015-11-04,293.49,401.49,31.58,137.62,56.81,2.54,114.43,454.0,Severe
Delhi,2016-12-23,364.15,616.99,22.09,67.02,90.37,1.92,45.0,470.0,Severe
Delhi,2016-10-23,182.14,372.09,19.38,85.75,44.08,1.11,122.74,470.0,Severe
Delhi,2016-12-29,339.96,535.68,21.6,33.56,88.44,1.3,55.09,524.0,Severe
Delhi,2016-11-07,488.57,527.64,23.88,94.03,72.81,2.21,33.33,716.0,Severe
Delhi,2018-12-23,401.58,560.68,18.21,145.67,67.29,3.36,50.65,557.0,Severe
Delhi,2015-10-26,101.61,214.37,20.57,61.15,23.85,1.58,85.73,263.0,Poor
Delhi,2018-10-10,93.36,256.14,16.55,45.93,39.4,1.51,43.9,263.0,Poor
Delhi,2017-12-13,134.99,203.48,10.81,2.59,48.27,1.34,46.28,263.0,Poor
Delhi,2019-04-10,101.94,247.53,20.84,80.11,40.97,1.76,50.86,263.0,Poor
Delhi,2017-02-07,77.85,218.27,16.07,34.25,28.73,0.62,36.12,263.0,Poor
